,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_COUNTRY,DEST_COUNTRY_NAME,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS,DATA_SOURCE,Unnamed: 50
118509,31.0,31.0,1862697.0,7502.0,5360.0,174268.0,113609.0,4962.0,20749.0,19705.0,UA,19977.0,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,12173,1217302,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,US,United States,2,6,624,1,2015,1,3,10,F,DU,
118515,31.0,31.0,2389766.0,7502.0,6337.0,743622.0,25503.0,4962.0,17426.0,16403.0,UA,19977.0,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3.0,12173,1217302,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,US,United States,2,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,6,624,1,2015,1,3,10,F,DU,
118548,31.0,30.0,2360379.0,8010.0,7661.0,535569.0,0.0,7324.0,27251.0,26161.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,11290,1129002,31290,DEL,"Delhi, India",,,,IN,India,733,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,6,627,1,2015,1,3,15,F,IU,
118550,31.0,30.0,2834550.0,8070.0,5660.0,441878.0,16468.0,7069.0,26158.0,25381.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,11455,1145501,31455,DXB,"Dubai, United Arab Emirates",,,,AE,United Arab Emirates,678,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,6,627,1,2015,1,3,15,F,IU,
118552,31.0,31.0,2234822.0,8277.0,6106.0,428687.0,2545.0,7806.0,27156.0,25926.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,10716,1071603,30716,BOM,"Mumbai, India",,,,IN,India,733,6,627,1,2015,1,3,16,F,IU,
118554,31.0,30.0,2078289.0,8010.0,7045.0,264283.0,22236.0,7324.0,24788.0,23645.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,11290,1129002,31290,DEL,"Delhi, India",,,,IN,India,733,6,627,1,2015,1,3,15,F,IU,
118560,31.0,31.0,2100286.0,7502.0,6583.0,361026.0,88010.0,4010.0,14337.0,13186.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,13560,1356003,32987,MXP,"Milan, Italy",,,,IT,Italy,450,6,624,1,2015,1,3,9,F,IU,
118562,31.0,31.0,2777045.0,8252.0,6701.0,548038.0,61690.0,4344.0,17395.0,16460.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,11760,1176003,31760,FRA,"Frankfurt, Germany",,,,DE,Germany,429,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,6,627,1,2015,1,3,9,F,IU,
118563,31.0,30.0,3087150.0,11220.0,9313.0,322527.0,84116.0,5699.0,20319.0,19369.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,11760,1176003,31760,FRA,"Frankfurt, Germany",,,,DE,Germany,429,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,US,United States,91,8,819,1,2015,1,3,12,F,IU,
118567,31.0,29.0,1580043.0,7018.0,5604.0,56359.0,0.0,4263.0,13911.0,13060.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,13518,1351803,33518,MUC,"Munich, Germany",,,,DE,Germany,429,6,624,1,2015,1,3,9,F,IU,
118568,31.0,31.0,2889020.0,8339.0,6856.0,419369.0,127321.0,5367.0,20286.0,19406.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,12972,1297203,30730,LHR,"London, United Kingdom",,,,GB,United Kingdom,493,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,US,United States,91,6,627,1,2015,1,3,11,F,IU,
118570,31.0,31.0,2207518.0,7502.0,5166.0,616646.0,0.0,4263.0,17990.0,17297.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,13518,1351803,33518,MUC,"Munich, Germany",,,,DE,Germany,429,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,6,624,1,2015,1,3,9,F,IU,
118571,31.0,31.0,2090420.0,7502.0,5952.0,494821.0,0.0,4010.0,17415.0,16427.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,13560,1356003,32987,MXP,"Milan, Italy",,,,IT,Italy,450,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,6,624,1,2015,1,3,9,F,IU,
118572,31.0,31.0,2776220.0,8255.0,6719.0,606997.0,105812.0,4344.0,15377.0,14088.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,11760,1176003,31760,FRA,"Frankfurt, Germany",,,,DE,Germany,429,6,627,1,2015,1,3,9,F,IU,
118573,31.0,30.0,3087150.0,11220.0,8739.0,440934.0,15015.0,5699.0,19414.0,18162.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,US,United States,91,11760,1176003,31760,FRA,"Frankfurt, Germany",,,,DE,Germany,429,8,819,1,2015,1,3,12,F,IU,
118574,31.0,31.0,2900345.0,8339.0,6444.0,580122.0,34147.0,5367.0,19375.0,18352.0,UA,19977.0,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3.0,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,US,United States,91,12972,1297203,30730,LHR,"London, United Kingdom",,,,GB,United Kingdom,493,6,627,1,2015,1,3,11,F,IU,
118579,31.0,31.0,2025217.0,7502.0,4628.0,207443.0,78466.0,4757.0,17778.0,16780.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,624,1,2015,1,3,10,F,IU,
118581,31.0,31.0,2497360.0,6634.0,5931.0,177678.0,0.0,5062.0,19343.0,18681.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,11625,1162502,30181,EZE,"Ezeiza, Argentina",,,,AR,Argentina,303,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,6,626,1,2015,1,3,11,F,IU,
118582,31.0,29.0,1830474.0,7743.0,5671.0,123016.0,0.0,5016.0,17681.0,16924.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,11915,1191501,31915,GIG,"Rio de Janeiro, Brazil",,,,BR,Brazil,316,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,6,627,1,2015,1,3,11,F,IU,
118583,31.0,30.0,1696421.0,7260.0,4188.0,155487.0,59.0,4757.0,18060.0,17092.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,6,624,1,2015,1,3,10,F,IU,
118584,31.0,30.0,2716800.0,8004.0,4257.0,192118.0,0.0,4737.0,17318.0,16580.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,6,627,1,2015,1,3,10,F,IU,
118585,31.0,31.0,2914970.0,8327.0,5990.0,212928.0,2710.0,4901.0,18250.0,17438.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,6,627,1,2015,1,3,10,F,IU,
118586,31.0,30.0,2778750.0,8067.0,4658.0,443697.0,9609.0,5222.0,19157.0,18283.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,6,627,1,2015,1,3,11,F,IU,
118587,31.0,31.0,2817395.0,8270.0,4049.0,122790.0,6043.0,4737.0,17573.0,16555.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,627,1,2015,1,3,10,F,IU,
118589,31.0,31.0,2497360.0,6634.0,5802.0,177590.0,12843.0,5062.0,19252.0,18441.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,11625,1162502,30181,EZE,"Ezeiza, Argentina",,,,AR,Argentina,303,6,626,1,2015,1,3,11,F,IU,
118590,31.0,29.0,2520099.0,7743.0,5808.0,588947.0,105005.0,5016.0,16966.0,16229.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,11915,1191501,31915,GIG,"Rio de Janeiro, Brazil",,,,BR,Brazil,316,6,627,1,2015,1,3,11,F,IU,
118591,31.0,31.0,2869670.0,8327.0,5883.0,192425.0,98105.0,4901.0,18125.0,17225.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,627,1,2015,1,3,10,F,IU,
118593,31.0,31.0,2497360.0,6634.0,4664.0,186609.0,25760.0,4645.0,17536.0,16702.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,14717,1471704,34717,SCL,"Santiago, Chile",,,,CL,Chile,324,6,626,1,2015,1,3,10,F,IU,
118597,31.0,29.0,2712955.0,7798.0,4450.0,363149.0,1634.0,5222.0,17645.0,16670.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,11988,1198802,30966,GRU,"Sao Paulo, Brazil",,,,BR,Brazil,316,6,627,1,2015,1,3,11,F,IU,
118599,31.0,31.0,2497360.0,6634.0,4726.0,681084.0,0.0,4645.0,17706.0,16906.0,UA,19977.0,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,3.0,14717,1471704,34717,SCL,"Santiago, Chile",,,,CL,Chile,324,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,6,626,1,2015,1,3,10,F,IU,
118600,31.0,30.0,2027382.0,8010.0,7269.0,199775.0,20735.0,8063.0,28749.0,27598.0,UA,19977.0,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,12143,1214302,32126,HKG,"Hong Kong, Hong Kong",,,,HK,Hong Kong,729,6,627,1,2015,1,3,17,F,IU,
118601,31.0,31.0,2471169.0,8277.0,7663.0,590257.0,37794.0,6731.0,26015.0,25207.0,UA,19977.0,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,13744,1374402,32169,NRT,"Tokyo, Japan",,,,JP,Japan,736,6,627,1,2015,1,3,14,F,IU,
118602,31.0,31.0,2546023.0,8277.0,7461.0,645173.0,39444.0,6831.0,25960.0,24692.0,UA,19977.0,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,14066,1406604,34066,PEK,"Beijing, China",,,,CN,China,713,6,627,1,2015,1,3,14,F,IU,
118603,31.0,31.0,2426207.0,8277.0,7523.0,517240.0,39130.0,7384.0,27782.0,26682.0,UA,19977.0,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3.0,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,14309,1430902,34309,PVG,"Shanghai, China",,,,CN,China,713,6,627,1,2015,1,3,15,F,IU,
118604,31.0,29.0,2192823.0,7743.0,6911.0,451368.0,13847.0,8063.0,26504.0,25586.0,UA,19977.0,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3.0,12143,1214302,32126,HKG,"Hong Kong, Hong Kong",,,,HK,Hong Kong,729,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,US,United States,21,6,627,1,2015,1,3,17,F,IU,
118605,31.0,30.0,2811900.0,8070.0,7041.0,411030.0,12284.0,7793.0,26048.0,25033.0,UA,19977.0,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3.0,12143,1214302,32126,HKG,"Hong Kong, Hong Kong",,,,HK,Hong Kong,729,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,6,627,1,2015,1,3,16,F,IU,
118606,31.0,31.0,3190055.0,11594.0,10426.0,668265.0,226.0,6927.0,22010.0,20988.0,UA,19977.0,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,3.0,12143,1214302,32126,HKG,"Hong Kong, Hong Kong",,,,HK,Hong Kong,729,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,US,United States,91,8,819,1,2015,1,3,14,F,IU,
